,itemID,title,author,publisher,main topic,subtopics
16972,4647,WAS IST WAS Quiz Meer,Inga Klingner,Tessloff Verlag,YNVP,"[5AJ,WDKX,YBL]"
16973,72618,Blutkrone,Christopher B. Husberg,Knaur Taschenbuch,FMB,"[FBA,FYT]"
16974,15678,Frostflamme,Christopher B. Husberg,Knaur Taschenbuch,FMB,"[FBA,FYT]"
16975,31112,X-O Manowar Deluxe Edition Book 4,Robert Venditti,Valiant Entertainment,XAK,"[FL,XQK,XQL]"
16976,28513,Wolfszeit,Bjela Schwenk,Books on Demand,FMB,[]
16977,78185,Hauffs orientalische Märchen: Neun Märchen aus der exotischen Welt des Orients: Die Geschichte von d,Wilhelm Hauff,E ARTNOW,YFJ,[]
16978,67592,"That Was Then, This is Now",S. E. Hinton,PUFFIN BOOKS,YXHB,"[YF,YXJ]"
16979,12563,Buchbinden für Kinder,Petra Paffenholz,Haupt Verlag AG,AKLB,"[5AG,AKH,YNPH]"
16980,76326,Ren Dhark - Weg ins Weltall 85: Flucht nach Terra,"Manfred Weinland, Nina Morawietz, Jan Gardemann",HJB Verlag & Shop KG,FLS,[]
16981,1793,Soulless,Gail Carriger,ORBIT,FLM,"[FMH,FRT]"
16982,38581,Sheriff Peng - Mein Freundebuch,Kai Renners,Renners Media GmbH&Co.KG,YXHB,"[5AC,WZS,YBG,YBL]"
16983,24363,Feuer - Gefährliche Begierde,Coreene Callahan,Heyne Taschenbuch,FMR,"[1KBB-US-WPNWS,FRX,FYT]"
16984,13911,The Nearest Faraway Place,Hayley Long,Hot Key Books,YFN,"[5AP,YXF,YXG]"
16985,78957,Dot to Hot,Buzzpop,LITTLE BEE BOOKS,YBG,"[YFA,YFM]"
16986,36863,80 Rätsel tief unten im Meer,,moses. Verlag GmbH,YBGH,"[YBL,YNVP]"
16987,28304,Lockdown - ein Leben lang -,Penelope Papadakis,epubli,YXA,[]
16988,57869,A Witch in Time,Constance Sayers,REDHOOK,FBA,"[FKW,FMH]"
16989,43434,Stars of Fortune,Nora Roberts,BERKLEY BOOKS,FRD,[FRT]
16990,55448,Glück,"Elena Berge, Mira Schwab, Gödel Laura, Tabea Gru'n",Kontrast Verlag,YBL,[Y]
16991,76685,Tagebuch eines Minecraft-Zombies 2,"Herobrine Books, Herobine Books",riva Verlag,YFH,"[5AG,YBL,YFC,YFH]"
16992,28036,Catalyst,Jk Franks,Red Leaf Books,FLQ,[]
16993,44810,Die superschlauen Sudokuknacker - ab 8 Jahren (Band 8),"Kristina Offermann, Janine Eck",Bibliograph. Instit. GmbH,WDKN,"[5AJ,4CD,WDKN,YBL,YNV,YPMF]"
16994,320,Dorothy Must Die,Danielle Paige,HarperCollins Publishers Inc,YFH,[]
16995,39707,ELASPHERA,Jannis Raptis,edition federleicht,FMB,[]
16996,70467,Warriors: Dawn of the Clans 01: The Sun Trail,Erin Hunter,Harper Collins Publ. USA,YFC,"[YFG,YFH,YFP]"
16997,31662,The Gods Are Watching,David D. McCormick,Xlibris US,FL,[]
16998,78518,Star Wars(TM) Die dunkle Seite der Macht,Timothy Zahn,Blanvalet Taschenbuchverl,FLS,"[FM,FYT]"
16999,288,Fabio The World's Greatest Flamingo Detective: The Case of the Missing Hippo,Laura James,Bloomsbury Publishing PLC,YFCF,"[YFB,YFP,YFQ]"
17000,58879,Mein Anzieh-Stickerbuch: Astronauten,Struan Reid,Usborne Verlag,YBG,"[5AF,YBL]"
17001,64949,Mein Anziehpuppen-Stickerbuch: Shopping Girls,Fiona Watt,Usborne Verlag,YBG,"[5AF,YBL]"
17002,76929,Mein kleines Tier-Lexikon - Der Igel,Hannah Kastenhuber,klein & groß Verlag,YNN,"[5AC,YBL]"
17003,17101,Das Spiel der Götter (4) - Die eisige Zeit,Steven Erikson,Blanvalet Taschenbuchverl,FMB,"[FMH,FYT]"
17004,58603,Das Spiel der Götter (5) - Der Tag des Sehers,Steven Erikson,Blanvalet Taschenbuchverl,FMB,"[FMH,FYT]"
17005,39477,Kurs Südmeer,Marie Mönkemeyer,Ulisses Spiel & Medien,FMB,[WDHW]
17006,49468,Die fünf Tore 04. Höllenpforte,Anthony Horowitz,Loewe Verlag GmbH,YFCB,"[5AN,YFB,YFD,YFH]"
17007,783,Die Feuerreiter Seiner Majestät 04. Drachenglanz,Naomi Novik,cbt,FMH,"[5AN,1D,FYT,YFH,YFT,3MLB]"
17008,77424,Die besten Schülerausreden der Welt,,Loewe Verlag,YNU,"[5AH,5AR,4CA,FMK,JNL,JNLB,JNS,WD,WH,WHX,YNUC,YNV,YPWC2,YZG]"
17009,36591,Grandiose Schülerwitze,,Loewe Verlag,YNU,"[5AJ,4CD,FMK,VFXC1,WD,WH,WHX,YBLB,YN,YNV,YZG]"
17010,28993,Mrs Frisby and the Rats of NIMH,Robert C. O'Brien,Penguin Random House Children's UK,YFB,[]
17011,9749,The Colors of Space,Zimmer Marion Bradley,Wilder Publications,FJ,[FL]
17012,65403,Crux Decussata,James Andrew,iUniverse,FJ,[FL]
17013,62694,The Xenton Chronicles,W. M. Calloway,Lulu.com,FM,[]
17014,66782,Lampie,Annet Schaap,Pushkin Press,YFH,"[5AK,5AN,YFB,YFC,YFN]"
17015,53268,Empire Burning,Michael Chatfield,MC Publishing Inc.,FJ,[FL]
17016,18337,Mein großer Rätselspaß mit Jim Knopf,Michael Ende,Thienemann,YBG,"[5AG,YBL,YZS]"
17017,3879,PRIMORDIA 2 - Die Rückkehr zur vergessenen Welt,Greig Beck,LUZIFER-Verlag,FMW,"[FJ,FMW]"
17018,44036,Mein Anziehpuppen-Stickerbuch: Feen,Fiona Watt,Usborne Verlag,YNXB4,"[YBG,YBL,YNXB4]"
17019,37353,The Man with Hands for Hands and The Secret of the Stones,James Martin,Lulu.com,VXQM,[FM]
17020,76690,Die wilden Fußballkerle - Raban der Held,Joachim Masannek,DTV,YFR,"[5AJ,YXHB]"
17021,524,"Die wilden Fußballkerle - Marlon, die Nummer 10",Joachim Masannek,DTV,YFR,"[5AJ,YXHB]"
17022,36725,"Die wilden Fußballkerle - Jojo, der mit der Sonne tanzt",Joachim Masannek,DTV,YFR,"[5AJ,YXHB]"
17023,38919,Mossflower: A Tale from Redwall,Brian Jacques,PUFFIN BOOKS,YFH,"[YFC,YFP]"
17024,15015,Die Heuhaufen-Halunken - Volle Faust aufs Hühnerauge,Sven Gerhardt,cbt,YF,"[5AJ,3MR]"
17025,13748,"Vom Blau, das teilen lernte",Rudolf Seitz,Kallmeyer'sche Verlags-,YNA,[YBL]
17026,37180,Die Totenbändiger. Staffel 1: Äquinoktium. Vollmondnächte. Band 3-4,Nadine Erdmann,Lindwurm Verlag,FMX,[]
17027,23935,The Green Man's Heir,Juliet E Mckenna,Wizard's Tower Press,FMW,[]
17028,5289,Nickel und Horn: Zwei Detektive mit Durchblick,Florian Beckerhoff,Carlsen Verlag GmbH,YFCF,"[5AF,YB,YFCF]"
17029,1015,A Kitten Called Tiger,Holly Webb,Little Tiger Press Group,YFB,"[5AG,YFP]"
17030,24039,n-Space,Chris Martin,iUniverse,FJ,[FL]
17031,67685,The Ten Thousand Doors of January,Alix E. Harrow,REDHOOK,FMH,"[FMR,FXB]"
17032,60270,Mein erstes Bildwörter-Stickerbuch - Natur,,Edition Michael Fischer,YBG,[YBL]
17033,3870,Mein großer Tieratlas,,Ullmann Medien GmbH,YBCS,"[5AH,YBL,YNN,YRW]"
17034,29436,The First Document,Pranay Venkatesh,Partridge India,FMW,[]
17035,24365,Hummelbi 03 - Das Einhorn im Elfenwald,Tanya Stewner,FISCHER KJB,YFH,"[5AJ,5JA,YFM]"
17036,60263,Liliane Susewind - Das Mitmachbuch,Tanya Stewner,FISCHER KJB,YNVP,"[5AG,YBG,YBL,YNVP]"
17037,5838,Theos Reise,Catherine Clement,dtv Verlagsgesellschaft,DNBX1,"[5AP,5HP,1DDF-FR-LAA,FBA,FW,FYT,QR,QRVP,YFK]"
17038,9124,Hatchet,Gary Paulsen,Pan Macmillan,YFB,[]
17039,11906,Die Wassertropfenreise,Otmar Grissemann,G & G Verlagsgesellschaft,YBL,"[5AC,2ACG]"
17040,60656,DER SOHN DES PIRATENKAPITÄNS,Alfred Wallon,epubli,FJ,[]
17041,74634,Schwinn Black Phantom,Sue Perkins,Trafford Publishing,FM,[]
17042,38582,Witch Wars,Sibeal Pounder,Bloomsbury Publishing PLC,YFH,[]
17043,18787,Explorers on Witch Mountain,Alex Bell,Faber And Faber Ltd.,YFH,"[5AK,YFC,YFP,YNN]"
17044,12801,Beauty,Robin McKinley,Penguin Random House Children's UK,YFJ,[]
17045,8262,All Sorts to Make a World,John Agard,Barrington Stoke Ltd,YFB,[5AR]
17046,78002,Theodore Boone 06. The Scandal,John Grisham,Hodder And Stoughton Ltd.,YFCB,"[FBA,YFCF]"
17047,29611,Findet Dorie - Basteln mit Schablonen,Florentine Specht,Schwager und Steinlein,WFTM,"[5AD,YBG,YBL]"
17048,22205,The Fountains of Silence,Ruta Sepetys,Penguin LCC US,YNKA,"[1DSE-ES-MAA,YFB,YFM,YFT]"
17049,33681,Kingdom of the Cursed,Kerri Maniscalco,Hodder And Stoughton Ltd.,YFHR,"[FMH,FMT]"
17050,70027,Escape,Sorsha Khan,Lulu Publishing Services,FL,[]
17051,72919,Fluidity,Abeo Robinson,Tablo Pty Ltd,FJ,[FM]
17052,64874,In die Dunkelheit,Evan Currie,Heyne Taschenbuch,FLS,"[FLR,FLS,FYT]"
17053,54468,Die Suche nach dem Portal,M.B. Fuchs,Nova MD,YFHR,[]
17054,15246,The Tandoori Box,David C. Powers,David C. Powers,FL,[]
17055,34098,The Name of All Things,Jenn Lyons,TOR BOOKS,FMB,[]
17056,71776,Intersolar Band 1,J.P. Rohlin,Books on Demand,FLW,"[1ZM,1ZMC,FJ]"
17057,39121,Star Trek - Deep Space Nine,Andrew J. Robinson,Cross Cult,FL,[]
17058,34966,Young Elites,Marie Lu,Oetinger Taschenbuch GmbH,YFHD,"[5AQ,YFN,YFT]"
17059,47187,A Series of Unfortunate Events 09. The Carnivorous Carnival,Lemony Snicket,Egmont UK Limited,YFB,"[5AH,5AJ]"
17060,6076,Lalani of the Distant Sea,Erin Entrada Kelly,GREENWILLOW,YXHB,"[YFH,YXE]"
17061,61935,Perry Rhodan: Schwarze Frucht,Robert Corvus,Lübbe,FLS,"[1Z,FLS,FLW]"
17062,73917,DIE LETZTEN TAGE VON STONEWALL JACKSON,Alfred Wallon,epubli,FV,[]
17063,61940,Raoul Taburin,Jean-Jacques Sempé,Gallimard,YF,[5AL]
17064,55053,Bones of Empire,Aaron Rosenberg,"Falstaff Books, LLC",FM,[]
17065,36590,Tales of Those Outside,Roby Ward,Lulu.com,FL,[]
17066,71079,The Ravens,"Danielle Paige, Kass Morgan",Hodder & Stoughton,YFH,[]
17067,60784,Sacajawea,Joseph Bruchac,HARCOURT BRACE & CO,YFT,[1KBB]
17068,10096,Beyond Human,W. R. Hagen,Xlibris US,FL,[]
17069,53611,Wild Cards - Der höchste Einsatz,George R. R. Martin,Blanvalet Taschenbuchverl,FMX,"[1HF,1KBB,FBA,FMX,FYT,3MRB]"
17070,18118,Strange Planet: The Comic Sensation of the Year,Nathan W. Pyle,Headline Publishing Group,XQL,"[FL,WH,XA,XY]"
17071,58646,The Founder,Eric Dryden,Lulu Publishing Services,FL,[]
17072,22944,Die Geißel des Himmels,Ursula K. LeGuin,Edition Phantasia,FL,[]
17073,46273,Let Me Tell You a Story,Joyce Beck,AUTHORHOUSE,YF,[]
17074,15214,Mein allererstes dickes Malbuch (Badeente),,Loewe Verlag,YBGC,"[5ABK,YBLL]"
17075,45913,Engelserwachen,Hawa Mansaray,Talawah Verlag,FMR,"[FB,FMR,FMX]"
17076,14713,Chronika,Julia Schmuck,Drachenmond-Verlag,FMR,[FMX]
17077,41935,Widerstand,Hawa Mansaray,Talawah Verlag,FMR,"[FMR,FMX]"
17078,58968,The Guardian Angels - Himmlische Küsse,Ally Trust,Books on Demand,FMX,[]
17079,48840,Der Seelensänger,"Kris Stone, Chrestina Steiner",Books on Demand,FMK,"[FM,FMK,FMX]"
17080,60813,Die Geliebte des Magiers,"Kris Stone, Chrestina Steiner",Books on Demand,FMK,"[FM,FMK]"
17081,489,Kriegerin des Todes,"Kris Stone, Chrestina Steiner",Books on Demand,FMX,"[FM,FMX]"
17082,33742,Stone Cold,Andrew Lane,Pan Macmillan,YFCF,[]
17083,42472,Flerya,Emily Thomsen,Drachenmond-Verlag,YFHR,"[FMB,YFHR]"
17084,1023,Ein Königreich aus Feuer und Eis (Die Feenwelt-Reihe 1),Leni Wambach,Carlsen Verlag GmbH,YFHR,"[5AQ,5AX,5JA,FMM,FMR,FMX,FN,FR,FXB,YFB,YFH,YFJ,YFM]"
17085,64040,Guardians,Nele Betra,Books on Demand,FMX,"[FM,FR]"
17086,8369,Gejagt von Schicksal und Verrat (Sturmwanderer 3),July Winter,Carlsen Verlag GmbH,FRT,"[5AT,5AX,5JA,5LKE,6FG,FMB,FMR,FRT,YFHR]"
17087,36584,Rega Band 1,Moritz Mechtenhain,united p.c. Verlag,FB,[]
17088,55538,Roger Zelazny's The Dawn of Amber,"John Gregory Betancourt, Roger Zelazny",iBooks,FM,[]
17089,51825,ARTery,Christopher Fesl,NOVA MD,AG,"[D,UG,X]"
17090,23086,Nimmeryána 2,Samuel R. Delany,Golkonda Verlag,FMB,"[5PS,1KBB-US-NAK,3MPQ]"
17091,34853,Siddhartha,"Hermann Hesse, Tbd",Binker North,FXM,[]
17092,5630,Trash,Andy Mulligan,Rowohlt Taschenbuch,YFCF,"[5AN,4CF,1FMP,YFB]"
17093,36000,Wenn ein Unugunu kommt,Irina Korschunow,Rowohlt Taschenbuch,YFQ,"[5AL,4CD,YFB,YFN,YFQ]"
17094,61103,Angstmän,Hartmut El Kurdi,Carlsen Verlag GmbH,YFQ,"[5AL,YFB,YFN,YFQ]"
17095,55359,Apygárda,Dominik Albinus,Books on Demand,FMB,[]
17096,28780,Magisterium 04: The Silver Mask,"Cassandra Clare, Holly Black",Random House Children's,YFCF,"[YFH,YFS]"
17097,53457,Skin Like Mine,Latashia M. Perry,G PUB,YXD,[YF]
17098,6532,Spät dran am Jüngsten Tag,Tad Williams,Klett-Cotta Verlag,FMX,"[FM,FYT]"
17099,4324,Serpent Bearer,Ian Miller,Stone Table Books,FM,[]
17100,39813,Bloodlord,Christopher Woods,Woods Publishing,FL,[]
17101,35881,Spiel & Spaß mit Tabaluga - Gehirntraining für schlaue Köpfe,,Edition XXL GmbH,YBL,"[5AC,WD]"
17102,78418,Whatever Happened to Janie?,Caroline B. Cooney,Random House LCC US,YFCF,"[5AN,YFB,YNKC,YNMF]"
17103,62494,Elfenseele 02. Zwischen den Nebeln,Michelle Harrison,Loewe Verlag GmbH,YFHR,"[5AN,YFB,YFM]"
17104,70603,The Crimson Thread of Abandon Stories,Terayama Shuji,MERWINASIA,FYB,[FM]
17105,66064,Control,Skiff Turner,Ase Gmbh,FLG,"[FDK,FFH,FHK,FV]"
17106,68054,Mein Lieblingsmalspaß,,Tessloff Verlag,YBLN1,"[5AF,4CA,YBGC,YBLD,YBLH,YBLL]"
17107,4836,SCHLEICH® Horse Club - Von Punkt zu Punkt,,AMEET Verlag,YBG,[YBL]
17108,54548,SHROUD OF ETERNITY,Terry Goodkind,MACMILLAN USA,FBA,[]
17109,32705,This Is the Stable,Cynthia Cotten,SQUARE FISH,YFK,[]
17110,19990,Die drei ??? Kids 53 - Geheimnis der Tiere (drei Fragezeichen),Ulf Blanck,dtv Verlagsgesellschaft,YFCF,"[5AJ,1KBB-US-WPC]"
17111,42103,Hex Life: Wicked New Tales of Witchery,,Titan Publ. Group Ltd.,FMT,"[FMX,FP]"
17112,3861,The Collected Strange & Science Fiction of H. G. Wells,H. G. Wells,LEONAUR,FL,[]
17113,71988,The Jolley-Rogers and the Ghostly Galleon,Jonny Duddle,Templar Publishing,YFC,[]
17114,24534,Black Hearts in Battersea,Joan Aiken,Vintage Publishing,YFC,[5AK]
17115,47637,Flirten für Anfänger,Ulrike Wronski,Oetinger Taschenbuch GmbH,YF,[5AN]
17116,20924,Unheimliche Gesellschaft,Carlos Fuentes,FISCHER Taschenbuch,FBA,"[1KLCM,FYB,FYT]"
17117,24065,The Boy at the Top of the Mountain,John Boyne,Random House Children's,NHWR5,"[5AK,5AN,1DDR,YFC,YFT,3MPBGJ]"
17118,34831,Street Freaks,Terry Brooks,GRIM OAK PR,FL,[]
17119,66317,The Coincidence Makers,Yoav Blum,Macmillan USA,FBA,"[1FBH,FM]"
17120,26986,The Official Stormtrooper Training Manual (Lego Star Wars),Arie Kaplan,SCHOLASTIC,YFZZ,[YFG]
17121,11159,Arthur C. Clarke's Venus Prime 2,Paul Preuss,iPicturebooks,FL,[]
17122,22436,Nothing Ever Happens Here,Sarah Hagger-Holt,Usborne Publishing,YXHL,"[YFB,YFN,YXF]"
17123,24232,When the Ashes Fall,Jacqueline Druga,Lulu.com,FL,[]
17124,1068,Auf der richtigen Seite,William Sutcliffe,Rowohlt Taschenbuch,YXZW,"[5AN,1FBP,YFB,YXZW]"
17125,7417,Auf zwei Planeten,Kurd Laßwitz,Antigonos Verlag,FBC,[FL]
17126,42051,In Another World With My Smartphone: Volume 12,Patora Fuyuhara,J-Novel Club,YFB,[]
17127,16652,Life and Death: Twilight Reimagined,Stephenie Meyer,LITTLE BROWN & CO,YFHR,[YFD]
17128,42485,Unearthly. Dunkle Flammen,Cynthia Hand,Rowohlt Taschenbuch,YFHR,"[5AX,5JA,1KBB-US-WMW,1KBB-US-WPC,FBA,FMR,FYT,YFB]"
17129,6165,Darkness,Torsten Siebenborn,Books on Demand,FL,[]
17130,66162,The Snow Spider Trilogy,Jenny Nimmo,Egmont UK Ltd,YFH,[]
17131,75660,La Casa de Campo,Mar Cañamar,Palibrio,FM,[]
17132,78823,The Reality of Michael White,Michael Hardwick,Xlibris,FL,[]
17133,10781,Der Groll der Zwerge,Bernd Frenz,FISCHER TOR,FBA,"[FBA,FMB]"
17134,40561,A Chronicle of the Flo-Zuang Conflict,John Lorenzo Barton,Xlibris,FL,[]
17135,50305,The Birthday Surprise,Clara Vulliamy,HarperCollins Publishers,YFCF,[YFN]
17136,38796,"Ayda, Bär und Hase",Navid Kermani,dtv Verlagsgesellschaft,YXHB,"[5AG,YFB,YFC,YFP]"
17137,77676,Die Stadt (Finsterzeit 3),Sandra Toth,FeuerWerke Verlag,FLQ,"[5JA,1DFG,FM,3MRB]"
17138,2531,Die Ring Chroniken 1 - Begabt,Erin Lenaris,Tagträumer Verlag,FDB,"[5AQ,5AX,FDK,FMW,FRM,YFE]"
17139,33319,Armada,Ernest Cline,FISCHER TOR,FBA,"[5LF,1KB,FBA,FLP,FLQ,FLR,FLS,FLU,FYT,FYW]"
17140,35474,The Incorrigible Children of Ashton Place: Book I: The Mysterious Howling,Maryrose Wood,BALZER & BRAY,YFCF,"[YFP,YFQ]"
17141,75586,The Incorrigible Children of Ashton Place: Book III: The Unseen Guest,Maryrose Wood,BALZER & BRAY,YFCF,"[YFP,YFQ]"
17142,1217,Der Pfad des Vollstreckers,Horus W. Odenthal,Books on Demand,FMB,[]
17143,42268,"Sport & Freizeit (Anziehpuppen, Anziehpuppen-Sticker)",,Ullmann Medien GmbH,YBG,[YBL]
17144,47883,Sticker-Anziehpuppen - Rund um die Welt,Eva Schindler,Ars Edition GmbH,Y,"[5AF,YB,YBL,YF,YZ]"
17145,16372,Mein Anziehpuppen-Stickerbuch: Tänzerinnen,Fiona Watt,Usborne Verlag,YBG,"[5AF,YBL]"
17146,51115,Paradias Engel 2,Ali Ghulam,Books on Demand,FDK,"[FDK,FM]"
17147,42105,Shape Up!: Fun with Triangles and Other Polygons,David A. Adler,HOLIDAY HOUSE INC,YNTM,[]
17148,78309,Die drei ??? Kids 46 - Jagd auf das Dino-Ei (drei Fragezeichen),Ulf Blanck,dtv Verlagsgesellschaft,YFCF,"[5AJ,1KBB-US-WPC]"
17149,10210,Zwei Jahre Ferien,Jules Verne,Hofenberg,FKW,[]
17150,20642,A World Of Assassins,Neil Davies,Lulu.com,FL,[]
17151,60407,Sephiria,Corinna Michelle Struck,Books on Demand,FMB,[5AX]
17152,46310,Dominus,Jp Kenwood,JPK Publishing,FMH,[]
17153,72112,Rose,Holly Webb,Hachette Children's Group,YFH,[5AK]
17154,52636,Lass krachen!,Silke Vry,Seemann Henschel GmbH,NHC,"[5AJ,5JB,NHC,YBG,YBL]"
17155,26047,A Series of Unfortunate Events 05. The Austere Academy,Lemony Snicket,Egmont UK Limited,YFCF,"[5AH,YFA,YFH]"
17156,9930,The Lifeboat Clique,Kathy Parks,HarperCollins Publishers Inc,YXHL,"[YF,YXQ]"
17157,45962,"Grits, Guns, & Glory",John G. Hartness,"Falstaff Books, LLC",FM,[]
17158,6913,Der große Stickerspaß: Superhelden,Simon Tudhope,Usborne Verlag,YBG,"[5AF,YBL]"
17159,62705,Girl Haven,Lilah Sturges,ONI PR,YFH,[YFM]
17160,49040,Fantastisches Blattwerk,"Georg Sensenbach, Rayne C. Bow, Karen M. Ladira, A",tredition,FB,[]
17161,46315,Greylorn,Keith Laumer,Wilder Publications,FJ,[FL]
17162,57679,Dark Spells: Sammelband,Nina Hirschlehner,Books on Demand,FMR,[]
17163,37223,Middlegame,Seanan Mcguire,TOR BOOKS,FMT,[FL]
17164,1904,Krickel-Kratz-Malbilder in Blau. Die Welt der Meerjungfrauen,,Arena Verlag GmbH,YBGC,"[5AG,YBGC,YBL,YZG]"
17165,62193,Frankly in Love,David Yoon,Penguin LCC US,YFB,"[5PB-US-D,1KBB,YFM,YFN,YNM,YXF]"
17166,68200,Hacked,Tracy Alexander,Templar Publishing,YFB,[YFC]
17167,46317,Der Krieg der Knöpfe,Louis Pergaud,Rowohlt Taschenbuch,YFA,"[5AL,1DDF,YFC,3MPBA]"
17168,41865,The Tale of Rabbit and Coyote,Tony Johnston,PUFFIN BOOKS,YFJ,[]
17169,29539,Die Siebenwindküste Albernia & der Windhag,Daniel Simon Richter,Ulisses Spiel & Medien,WDHW,"[FMB,WDHW]"
17170,24596,Star Wars- Feuerprobe,Troy Denning,Blanvalet,FLS,"[FM,FYT]"
17171,51323,Oceanblue - Lügen der Rettung,Stefanie Peisker,Books on Demand,FRM,"[5JA,FM,FRM]"
17172,59435,Elfenblüte,Julia Kathrin Knoll,Südost-Verlag,FMR,[FR]
17173,47507,Dunkelglühen,Sarah Scheumer,Books on Demand,FLS,"[FM,FR]"
17174,19183,Schwarze Tränen,Thomas Finn,Knaur Taschenbuch,FBA,"[1DFG,FBA,FM,FN,3MRB]"
17175,38269,The Blue Salt Road,Joanne M. Harris,GOLLANCZ,FMR,"[FN,FRT]"
17176,64912,The End - Nemesis,G. Michael Hopf,Luzifer,,[FLQ]
17177,18098,Benny and the Fox,Sally a. Berkes,AUTHORHOUSE,FYB,[FM]
17178,34621,The Owls of Blossom Wood: Save the Day,Catherine Coe,Scholastic,YFH,"[5AG,YFP]"
17179,22682,Ich sehe was du nicht siehst - ABC: Ein superspaßiges Suchspiel für 2-4 jährige Kinder! - Nettes bun,Pamparam Kinderbücher,LIGHTNING SOURCE INC,YBLA,[YNV]
17180,64582,The Goddamned,Melanie Hartl,Books on Demand,FMX,[5AQ]
17181,50065,"The Five Masks of Dr. Screem: Special Edition (Goosebumps Hall of Horrors #3), Volume 3: Special Edi",R. L. Stine,SCHOLASTIC,YFD,[YFQ]
17182,35757,Volcano Adventure,Willard Price,Penguin Random House Children's UK,YFC,[]
17183,6380,Stumme Helden lügen nicht,Simon Packham,DTV,YFM,"[5AN,5JB,1DDU-GB-E,YXE,YXG,YXHB]"
17184,12568,Hunted,Meagan Spooner,HarperCollins Publishers Inc,YFC,"[YFJ,YFM]"
17185,20338,Wie Lisa eines Morgens einen Kobold kennenlernt ...,Jörg Wenzler,tredition,FB,[]
17186,1293,My Fangtastically Evil Vampire Pet,Mo O'Hara,SQUARE FISH,YFD,"[YFQ,YFR]"
17187,3750,"Chronicles of Narnia 2. The Lion, the Witch and the Wardrobe",Clive Staples Lewis,Harper Collins Publ. UK,YFA,"[5AL,YFH]"
17188,66709,Perry Rhodan 100. Bardioc,,MOEWIG,FL,[]
17189,18225,Das Kaninchen,Valérie Tracqui,Esslinger Verlag,YNNJ31,"[5AC,5AD,4CA,YBL,YNN,YNNB,YNNF,YNNH3,YNNJ31]"
17190,51912,Watership Down,Richard Adams,Penguin Random House Children's UK,YFA,"[5AK,YFP]"
17191,35361,Disney Die Eiskönigin Mein Schulstartblock: Zählen und Rechnen,,Ravensburger Verlag,YBG,"[5AG,5HKB,YBG,YBL,YNTM]"
17192,58610,The Saga of Quest Inc.,Lynn Mathai,AuthorHouse,FM,[]
17193,18417,Operation VZ,Erich Taps,Books on Demand,FLP,[]
17194,21225,DSA5 Mythos: Cthulhu Vademecum,David Lukaßen,Ulisses Spiel & Medien,WDHW,"[FM,WDHW]"
17195,11178,DSA5 Mythos: Brevier des Noioniten,Carolina Möbis,Ulisses Spiel & Medien,FM,"[FM,WDHW]"
17196,7202,The Power of Six,Pittacus Lore,Penguin Books Ltd,YFCB,"[5AN,YFG]"
17197,39714,Peppa: Mein wutziges Fanbuch,,Nelson Verlag,YBGC,"[5AC,5HKA,5LB,4CA,ATJ,YBG,YBLC,YBLH,YR,YZG]"
17198,17993,Ventura Saga: The Loneliness of Distant Beings,Kate Ling,Hachette Children's Group,YFG,"[5AN,YFM]"
17199,9944,The Fire Stallion,Stacy Gregg,HarperCollins Publishers,YFC,"[1DNC,YFP]"
17200,9292,Tomten rettet Weihnachten,Linda Liebrand,Treetop Media Ltd,YNMD,"[5HPD,YFB]"
17201,73176,Carthy Family Secret Book 1 of 4 Part 2: Information and Stories,K. M. M.,IUNIVERSE INC,FMH,[FV]
17202,34136,"Girl, Missing",Sophie McKenzie,Simon & Schuster Ltd,YFCB,"[YFB,YXF]"
17203,2624,Heartstone,Elle Katharine White,Harper Voyager,FMB,[]
17204,40421,Die dicke Helena,Inge Wolf,Rowohlt Repertoire,YXJ,"[5AM,VFJJ,YFB,YFY,YXD,YXE,3MPQX]"
17205,20658,Julinda und die magische Eiche,Marieke Picard,Edition Falkenberg,FB,[1DD]
17206,38619,"Je ne t'aime pas, Paulus",Agnès Desarthe,EDL Ecole des Loisirs Edi,YF,"[5AP,2ADF,FB]"
17207,64747,Das Geheimnis von Askir 05. Die Feuerinseln,Richard Schwartz,Piper Verlag GmbH,FMB,[]
17208,5130,Die Klinge des Waldes,Royce Buckingham,Blanvalet Taschenbuchverl,FMB,"[FBA,FMB,FYT]"
17209,31359,ConCrafter - Neue Minecraft-Facts und Commands,Concrafter,FISCHER New Media,YNVU,"[5AN,WD,YF]"
17210,8539,The Maker Maze #1: How To Test a Friendship,Theanne Griffith,Random House USA Inc,YF,[]
17211,36020,The Magnificent Makers #2: Brain Trouble,Theanne Griffith,Random House USA Inc,YF,[]
17212,72395,Sturmmelodie,Alexandra Fuchs,Drachenmond-Verlag,FMX,[]
17213,25110,Der Dreiklang von Adonien,Sabrina Jayharp,NOVA MD,FHD,"[FC,FHD,FM,J,M]"
17214,45684,Die Dunkle Zeit 04. Unter den Augen Tzulans,Markus Heitz,Piper Verlag GmbH,FMB,[FMH]
17215,1699,Die Dunkle Zeit 03. Das Zeichen des Dunklen Gottes,Markus Heitz,Piper Verlag GmbH,FMB,[FMH]
17216,76367,Black Dagger 05. Mondspur,J. R. Ward,Heyne Taschenbuch,FMR,"[1KBB-US-NAK,FB,FRX,FYT]"
17217,79036,A Natural History of Dragons: A Memoir by Lady Trent,Marie Brennan,TOR BOOKS,FM,[]
17218,60727,Spelled,Betsy Schow,"Sourcebooks, Inc",YFG,[YFJ]
